Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;501010021;KM;35324;1390;Salo;Sahanummi;6700949;3296189;55;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;3;3;pieni luupiikki;KM 35324_1390;23,30197762;60,36816108
SA;260010036;KM;35489;229;Kitee;Karistaja;6895289;3639750;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;7;2;koristeura;KM 35489_229;29,67644418;62,13767777
SA;1000001221;KM;35917;1031;Utsjoki;Vetsijärvi 7 Sujala a ja b;7736580;3519870;282,5;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;;KM 35917_1031;27,50870076;69,70763246
SA;1000001221;KM;35917;1037;Utsjoki;Vetsijärvi 7 Sujala a ja b;7736580;3519870;282,5;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;;KM 35917_1037;27,50870076;69,70763246
SA;917010016;KM;35939;309;Hamina;Klemolan seisake;6726690;3504370;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;13;4;;KM 35939_309;27,07678535;60,65055241
SA;1000003341;KM;36423;4953;Kitee;Hiidenniemi;6863023;3642452;75;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;Kaksi pientä katkelmaa ilmeisesti samasta esineestä, jossa on ollut pyälletty reuna.;KM 36423_4953;29,70244004;61,84747042
SA;1000003341;KM;36423;5829;Kitee;Hiidenniemi;6863023;3642452;75;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;Kaksi katkelmaa samasta esineestä, joka lienee ollut väkäsellinen koukku;KM 36423_5829;29,70244004;61,84747042
SA;1000006674;KM;36703;491;Varkaus;Konnansalo 3;6917870;3545100;89;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;7;2;;KM 36703_491;27,86783218;62,36344789
SA;79010015;KM;36813;77;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;7;5;kahdessa osassa;KM 36813_77;22,13484516;61,29955994
SA;1000007636;KM;36937;2883;Raahe;Kauniinmetsänniitty 1;7162170;3384570;62;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;4;3;piikkimäinen kärki;KM 36937_2883;24,5906193;64,53809764
SA;831010006;KM;37849;2820;Taipalsaari;Vaateranta;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;urakoristelua;KM 37849_2820;28,10482092;61,13149316
SA;831010006;KM;37849;2828;Taipalsaari;Vaateranta;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;urakoristelua;KM 37849_2828;28,10482092;61,13149316
SA;831010006;KM;37849;2836;Taipalsaari;Vaateranta;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;urakoristelua;KM 37849_2836;28,10482092;61,13149316
SA;831010006;KM;37849;2914;Taipalsaari;Vaateranta;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;koristeura;KM 37849_2914;28,10482092;61,13149316
SA;1000000787;KM;38399;1021;Joensuu;Rahakangas 1;6958945;3666165;115;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;1;FALSE;;;;20;10;4;mahdollisesti nuolenkärjen kannasta;KM 38399_1021;30,24326486;62,69722216
SA;1000000787;KM;38399;1280;Joensuu;Rahakangas 1;6958945;3666165;115;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;11;4;3;mahdollisesti nuolenkärjestä;KM 38399_1280;30,24326486;62,69722216
SA;1000000787;KM;38399;1494;Joensuu;Rahakangas 1;6958945;3666165;115;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;7;4;3;mahdollisesti nuolenkärjestä;KM 38399_1494;30,24326486;62,69722216
SA;1000000787;KM;38399;1620;Joensuu;Rahakangas 1;6958945;3666165;115;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;19;10;5;poikkileikkaus kolmiomainen;KM 38399_1620;30,24326486;62,69722216
SA;1000000782;KM;38981;1438;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;31;8;5;pitkähkö tankomainen kappale;KM 38981_1438;30,26234085;62,68937077
SA;1000000782;KM;38981;1459;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;29;9;4;;KM 38981_1459;30,26234085;62,68937077
SA;1000000782;KM;38981;1465;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;7;6;3;rombimainen pl., mahdollisesti nuolenkärjen katkelma;KM 38981_1465;30,26234085;62,68937077
SA;1000000782;KM;38981;1532;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;29;8;2;;KM 38981_1532;30,26234085;62,68937077
SA;1000000782;KM;38981;1551;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;5;3;;KM 38981_1551;30,26234085;62,68937077
SA;1000000782;KM;38981;1554;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;6;3;;KM 38981_1554;30,26234085;62,68937077
SA;1000000782;KM;38981;1559;Joensuu;Jokivarsi 1;6958120;3667185;112;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;4;4;mahdollisesti nuolenkärjen katkelma;KM 38981_1559;30,26234085;62,68937077
SA;Ge 16.9;ÅM;561;52;Geta;;6718588;3107537;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Luurengas;Bone ring;;1;FALSE;;;;18;5;3;;ÅM 561_52;19,87085229;60,38687861
SA;Ge 16.9;ÅM;561;52;Geta;;6718588;3107537;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ring;Bone ring;Luurengas;1;FALSE;;;;18;5;3;;ÅM 561_52;19,87085229;60,38687861
SA;Sa 21.11;ÅM;649;147;Saltvik;;6712455;3113557;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Luunaskali;Bone awl;;1;FALSE;;;;48;8;6;;ÅM 649_147;19,99099079;60,33803219
SA;Sa 21.11;ÅM;649;147;Saltvik;;6712455;3113557;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;2;FALSE;;;;48;8;6;;ÅM 649_147;19,99099079;60,33803219
SA;Sa 21.11;ÅM;649;158;Saltvik;;6712455;3113557;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Luunaskali;Bone awl;;1;TRUE;104;;6;;;;;ÅM 649_158;19,99099079;60,33803219
SA;Sa 21.11;ÅM;649;158;Saltvik;;6712455;3113557;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;1;TRUE;104;23;6;;;;;ÅM 649_158;19,99099079;60,33803219
SA;Sa 34.20;ÅM;651;227;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Luunaskali;Bone awl;;1;FALSE;;;;21;6;4;;ÅM 651_227;20,05865772;60,33070623
SA;Sa 34.20;ÅM;651;227;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;2;FALSE;;;;21;6;4;;ÅM 651_227;20,05865772;60,33070623
SA;Sa 34.20;ÅM;651;228;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Luunaskali;Bone awl;;1;FALSE;;;;28;10;10;;ÅM 651_228;20,05865772;60,33070623
SA;Sa 34.20;ÅM;651;228;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;2;FALSE;;;;28;10;10;;ÅM 651_228;20,05865772;60,33070623
SA;Sa 34.20;ÅM;662;2458;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone needle;Bone needle;Luuneula;1;TRUE;28;;3;;;;;ÅM 662_2458;20,05865772;60,33070623
SA;Sa 34.20;ÅM;662;2458;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone needle;Bone needle;Luuneula;1;FALSE;28;5;3;;;;;ÅM 662_2458;20,05865772;60,33070623
SA;Sa 34.20;ÅM;662;5095;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Luunaskali;Bone awl;;1;FALSE;;;;17;6;4;;ÅM 662_5095;20,05865772;60,33070623
SA;Sa 34.20;ÅM;662;5095;Saltvik;;6711246;3117194;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;2;FALSE;;;;17;6;4;;ÅM 662_5095;20,05865772;60,33070623
