Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Other notes (Finnish);;Photo ID
IA;1000000130;Laitila;Kuivala/Hällynen;KM;14649;5;6768200;3212490;17,5;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 14649_5
IA;50010025;Eura;Yli-Nuoranne;KM;14657;1;6789151;3238185;36;Iron artefact;Iron spearhead;Barbed iron spearhead;"Keihäänkärki; Väkäsellinen";1;TRUE;430;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Massiivinen;;KM 14657_1
IA;50010025;Eura;Yli-Nuoranne;KM;14657;2;6789151;3238185;36;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";1;TRUE;245;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 14657_2
IA;50010026;Eura;Eläinlääkärin tontti;KM;14660;;6789418;3238028;35;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";1;TRUE;427;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Viemärityömaalta;;KM 14660
IA;538010001;Nousiainen;Isotalo;KM;14666;20;6733920;3234633;;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";1;TRUE;153;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Poikkileikkaus rombimainen;;KM 14666_20
IA;908010001;Valkeakoski;Rapola;KM;14722;3;6792119;3341979;110;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 14722_3
IA;1000000167;Laitila;Sonkkila Myllymäki;KM;14787;8;6763500;3209080;25;Iron artefact;Iron spearhead;Salmo Yliskylä type iron spearhead;"Keihäänkärki; Salmo Yliskylä";1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"""Yliskylän tyyppiä""";;KM 14787_8
IA;1000000167;Laitila;Sonkkila Myllymäki;KM;14787;9;6763500;3209080;25;Iron artefact;Iron part of a shield;Iron shield boss;Kilvenkupura;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;suomalainen kupura typologisesti vanhaa astetta, kaulaosa suora, Korkeus 11,6 cm, reunuksen halkaisija 16,1 cm, niittejä lienee ollut viisi. Haudan luoteispäässä kyljellää, tappi hautaan päin.;;KM 14787_9
IA;1000000167;Laitila;Sonkkila Myllymäki;KM;14787;19;6763500;3209080;25;Iron artefact;Iron scramasax;Iron scramasax;Väkipuukko;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Palopatinaa, hela;;KM 14787_19
IA;1000005475;Laitila;Mäkelän puutarha;KM;14788;;6763940;3212593;;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;158;;;;;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Taivutettu. Pieni nysä.;;KM 14788
IA;50010028;Eura;Vainionmäki;KM;14816;;6789858;3237717;37,5;Iron artefact;Iron spearhead;Barbed iron spearhead;"Keihäänkärki; Väkäsellinen";1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 14816
IA;777010025;Suomussalmi;Kalmosärkkä;KM;14830;2;7237045;3614621;199;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Silmäosa taivutettu ja rikki;;KM 14830_2
IA;305010048;Kuusamo;Teeriniemi länsiranta;KM;14847;1;7270950;3617450;222,5;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;153;143;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Huonokuntoinen;;KM 14847_1
IA;1000002041;Vesilahti;Palho (Palho);KM;15017;;6811350;3311710;;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;145;64;49;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15017
IA;220010026;Raasepori;Storsvedberget;KM;15021;4;6664554;3314923;22;Iron artefact;Iron nail;Iron nail;Rautanaula;1;FALSE;48;;;;;;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Kahdessa osassa;;KM 15021_4
IA;220010026;Raasepori;Storsvedberget;KM;15021;4;6664554;3314923;22;Iron artefact;Iron nail;Iron nail;Rautanaula;1;FALSE;48;;;;;;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Kahdessa osassa;;KM 15021_4
IA;777010027;Suomussalmi;Kellolaisten Tuli;KM;15052;28;7237822;3614945;199;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;73;13;3;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Rautainen veitsen terä;;KM 15052_28
IA;777010027;Suomussalmi;Kellolaisten Tuli;KM;15052;28;7237822;3614945;199;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;73;13;3;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Rautainen veitsen terä;;KM 15052_28
IA;1000011169;Vieremä;Jokiniemi;KM;15090;1;7062200;3508300;;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;216;100;37;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Suora yläsivu, matalat korvakkeet;;KM 15090_1
IA;1000011169;Vieremä;Jokiniemi;KM;15090;1;7062200;3508300;;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;216;100;37;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Suora yläsivu, matalat korvakkeet;;KM 15090_1
IA;908010001;Valkeakoski;Rapola;KM;15098;1;6792119;3341979;110;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";1;TRUE;28;25;17;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15098_1
IA;908010001;Valkeakoski;Rapola;KM;15098;1;6792119;3341979;110;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";1;TRUE;28;25;17;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15098_1
IA;908010001;Valkeakoski;Rapola;KM;15098;2;6792119;3341979;110;Iron artefact;Iron sword;Iron sword;Miekka;3;TRUE;12;21;17;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;väistin;;KM 15098_2
IA;908010001;Valkeakoski;Rapola;KM;15098;2;6792119;3341979;110;Iron artefact;Iron sword;Iron sword;Miekka;3;TRUE;12;21;17;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;väistin;;KM 15098_2
IA;680010002;Raisio;Huhkonkallio;KM;15102;1;6716598;3236023;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;335;45;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Kärki ja ponsi puuttuvat;;KM 15102_1
IA;680010002;Raisio;Huhkonkallio;KM;15102;1;6716598;3236023;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;335;45;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Kärki ja ponsi puuttuvat;;KM 15102_1
IA;680010002;Raisio;Huhkonkallio;KM;15106;1;6716598;3236023;20;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;FALSE;;;;332;26;7;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15106_1
IA;680010002;Raisio;Huhkonkallio;KM;15106;1;6716598;3236023;20;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;FALSE;;;;332;26;7;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15106_1
IA;680010003;Raisio;Käärmekallio;KM;15107;1;6716986;3235627;20;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";1;TRUE;283;35;25;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15107_1
IA;680010003;Raisio;Käärmekallio;KM;15107;1;6716986;3235627;20;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";1;TRUE;283;35;25;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15107_1
IA;680010003;Raisio;Käärmekallio;KM;15107;2;6716986;3235627;20;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";1;FALSE;;;;150;32;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15107_2
IA;680010003;Raisio;Käärmekallio;KM;15107;2;6716986;3235627;20;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";1;FALSE;;;;150;32;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15107_2
IA;680010003;Raisio;Käärmekallio;KM;15107;3;6716986;3235627;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;255;44;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15107_3
IA;680010003;Raisio;Käärmekallio;KM;15107;3;6716986;3235627;20;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;255;44;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15107_3
IA;680010002;Raisio;Huhkonkallio;KM;15114;1;6716598;3236023;20;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;FALSE;;;;122;22;20;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Todennäköisesti katkelma E-tyypin kärjestä;;KM 15114_1
IA;680010002;Raisio;Huhkonkallio;KM;15114;1;6716598;3236023;20;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;FALSE;;;;122;22;20;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Todennäköisesti katkelma E-tyypin kärjestä;;KM 15114_1
IA;680010002;Raisio;Huhkonkallio;KM;15115;1;6716598;3236023;20;Iron artefact;Iron artefact;Iron blade fragment;Terän kärkikatkelma;1;FALSE;;;;132;40;4;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Mahdollisesti miekan kärkikatkelma, ruosteen ohentama;;KM 15115_1
IA;680010002;Raisio;Huhkonkallio;KM;15115;1;6716598;3236023;20;Iron artefact;Iron artefact;Iron blade fragment;Terän kärkikatkelma;1;FALSE;;;;132;40;4;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Mahdollisesti miekan kärkikatkelma, ruosteen ohentama;;KM 15115_1
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;22;6788131;3340294;85;Iron artefact;Iron artefact;Iron plate fragment;Rautalevyn kappale;;FALSE;;;;22;27;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15141_22
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;22;6788131;3340294;85;Iron artefact;Iron artefact;Iron plate fragment;Rautalevyn kappale;;FALSE;;;;22;27;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15141_22
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;36;6788131;3340294;85;Iron artefact;Iron nail;Iron nail;Rautanaula;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2 katkelmallista naulaa;;KM 15141_36
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;36;6788131;3340294;85;Iron artefact;Iron nail;Iron nail;Rautanaula;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2 katkelmallista naulaa;;KM 15141_36
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;294,296;6788131;3340294;85;Iron artefact;Iron knife;Iron knife;Veitsi;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;veitsiä, 91-98 mm pitkiä;;KM 15141_294,296
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;294,296;6788131;3340294;85;Iron artefact;Iron knife;Iron knife;Veitsi;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;veitsiä, 91-98 mm pitkiä;;KM 15141_294,296
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;298;6788131;3340294;85;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;216;20;5;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15141_298
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;298;6788131;3340294;85;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;216;20;5;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15141_298
IA;1000000171;Laitila;Kylämäki;KM;15142;1;6764470;3210650;15;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;800;41;6;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Taiteltu, kolmessa osassa, pitkä ruoto (11 cm), kahva puuttu;;KM 15142_1
IA;1000000171;Laitila;Kylämäki;KM;15142;1;6764470;3210650;15;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;800;41;6;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Taiteltu, kolmessa osassa, pitkä ruoto (11 cm), kahva puuttu;;KM 15142_1
IA;1000000171;Laitila;Kylämäki;KM;15142;2;6764470;3210650;15;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;FALSE;;;;82;17;8;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Kahdessa osassa;;KM 15142_2
IA;1000000171;Laitila;Kylämäki;KM;15142;2;6764470;3210650;15;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;FALSE;;;;82;17;8;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Kahdessa osassa;;KM 15142_2
IA;1000000171;Laitila;Kylämäki;KM;15142;3;6764470;3210650;15;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;TRUE;23;26;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15142_3
IA;1000000171;Laitila;Kylämäki;KM;15142;3;6764470;3210650;15;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;TRUE;23;26;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15142_3
IA;1000000171;Laitila;Kylämäki;KM;15142;4;6764470;3210650;15;Iron artefact;Pin;Shepherd's pin;"Koruneula; Paimensauvaneula";1;TRUE;14;5;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE; Silmukan kohta kierrettyä varrasta;;KM 15142_4
IA;1000000171;Laitila;Kylämäki;KM;15142;4;6764470;3210650;15;Iron artefact;Pin;Shepherd's pin;"Koruneula; Paimensauvaneula";1;TRUE;14;5;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE; Silmukan kohta kierrettyä varrasta;;KM 15142_4
IA;1000000171;Laitila;Kylämäki;KM;15142;5;6764470;3210650;15;Iron artefact;Pin;Shepherd's pin;"Koruneula; Paimensauvaneula";1;TRUE;12;5;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15142_5
IA;1000000171;Laitila;Kylämäki;KM;15142;5;6764470;3210650;15;Iron artefact;Pin;Shepherd's pin;"Koruneula; Paimensauvaneula";1;TRUE;12;5;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15142_5
IA;399010024;Laihia;Käyppälän Palomäki;KM;15150;1;6991607;3249282;17,5;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";;TRUE;302;20;15;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Toinen väkänen katkennut;;KM 15150_1
IA;399010024;Laihia;Käyppälän Palomäki;KM;15150;1;6991607;3249282;17,5;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";;TRUE;302;20;15;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Toinen väkänen katkennut;;KM 15150_1
IA;853010016;Turku;Kaerla Mulli;KM;15165;1;6716477;3240756;22;Iron artefact;Iron part of a shield;Iron shield boss;Kilvenkupura;1;TRUE;165;;95;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Linkitä! Hampaita alanrolla 8;;KM 15165_1
IA;887010017;Urjala;Härmä;KM;15171;1;6777935;3314796;115;Iron artefact;Iron spearhead;Petersen E type tanged variant iron spearhead;"Keihäänkärki; Petersen E ruodollinen variantti";2;TRUE;270;24;19;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15171_1
IA;887010017;Urjala;Härmä;KM;15171;1;6777935;3314796;115;Iron artefact;Iron spearhead;Petersen E type tanged variant iron spearhead;"Keihäänkärki; Petersen E ruodollinen variantti";2;TRUE;270;24;19;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15171_1
IA;98010015;Hollola;Hälvälä;KM;15174;1;6765487;3416560;135;Iron artefact;Iron knife;Iron knife;Veitsi;1;FALSE;128;18;6;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15174_1
IA;98010015;Hollola;Hälvälä;KM;15174;1;6765487;3416560;135;Iron artefact;Iron knife;Iron knife;Veitsi;1;FALSE;128;18;6;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 15174_1
IA;837010023;Tampere;Vilusenharju;KM;15175;1;6822432;3333690;120;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;KM 15175_1
IA;864010003;Akaa;Kirkkomäki;KM;15181;1;6788116;3331681;91;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;391;63;12;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15181_1
IA;864010003;Akaa;Kirkkomäki;KM;15181;1;6788116;3331681;91;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;391;63;12;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15181_1
IA;864010003;Akaa;Kirkkomäki;KM;15181;2;6788116;3331681;91;Iron artefact;Iron sword;Iron sword;Miekka;2;FALSE;;;;440;45;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Säiläkirjoitus, Ulfberht-variantti;;KM 15181_2
IA;864010003;Akaa;Kirkkomäki;KM;15181;2;6788116;3331681;91;Iron artefact;Iron sword;Iron sword;Miekka;2;FALSE;;;;440;45;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Säiläkirjoitus, Ulfberht-variantti;;KM 15181_2
IA;864010003;Akaa;Kirkkomäki;KM;15181;3;6788116;3331681;91;Iron artefact;Iron scythe;Iron scythe;Viikate;1;TRUE;410;38;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15181_3
IA;864010003;Akaa;Kirkkomäki;KM;15181;3;6788116;3331681;91;Iron artefact;Iron scythe;Iron scythe;Viikate;1;TRUE;410;38;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;KM 15181_3
IA;908010001;Valkeakoski;Rapola;KM;15188;37;6792119;3341979;110;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;290;40;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;eläinten hampaita, kuutiokiviä, savikiekon palanen;;KM 15188_37
IA;908010001;Valkeakoski;Rapola;KM;15188;37;6792119;3341979;110;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;290;40;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;eläinten hampaita, kuutiokiviä, savikiekon palanen;;KM 15188_37
