Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Subtype (Finnish);Certainty;Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish)
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;471;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;476;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;482;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;486;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;460;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;489;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;453;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;492;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;493;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;495;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;503;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;504;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;505;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;508;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;517;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;"Hauta LXXIII, sininen, 2 kpl ""irtol”yt”j„ haudan pinnasta"""
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;532;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;487;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;418;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;401;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;402;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;403;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;293;6759038;3251588;55;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;8;5;;;;;H LXI
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;407;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;613;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;409;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;414;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;415;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;461;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;15;8;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;417;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;536;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;419;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen, 6 kpl
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;420;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;434;6759038;3251588;55;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi, kaksoishelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;441;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;10;8;;;;;H LXXIII, keltainen py”re„
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;454;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;12;9;;;;;H LXXIII
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;444;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;445;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;446;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;448;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;416;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;673;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;9;14;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;611;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;612;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;621;6759038;3251588;55;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXX
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;665;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;12;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;666;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;11;12;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;667;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;12;12;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;668;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;13;9;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;669;6759038;3251588;55;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;13;8;;;;;Hauta LXXXII. Sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;670;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;11;14;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;535;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;8;9;;;;;Hauta LXXVIII, keltainen helmi ja samalla nrolla kaksi luuhelmen puolikasta, n„ist„ vain toinen ehj„.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;672;6759038;3251588;55;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;14;15;;;;;Hauta LXXXII. Iso turkoosi.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;597;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, 182 kpl, suurin osa sinisi„, joukossa kaksoishelmi„. Kaksi keltaista silm„helme„ (kukkamainen kuvio), osa vaaleansinisi„, kaksi raidallista (valko-musta)
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;674;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;10;;;;;Hauta LXXXII. Keltainen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;675;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;12;13;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;676;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;13;12;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;677;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;12;14;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;678;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;12;13;;;;;Hauta LXXXII. Vaaleansininen tai turkoosi pohja, silm„t 6 kpl musta tai tummansininen, s„teet mustia ja valkoisia.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;379;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;13;11;;;;;Hauta LXXXII. Tummansininen pohja, keltaiset silm„t 3 kpl, turkoosi ristikkojuova.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;681;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;14;12;;;;;Hauta LXXXIII. Keltainen kierretty.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;695;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXXIII, musta tai tummansininen, kolme kohosilm„„, jossa tumma keskus ja musta-valkoiset juovat. Turkoosi ristikkojuova.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;7;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Luettelon mukaan pienisilm„inen sininen helmi, mutta t„ss„ kaksi, joista toinen pieni rengasmainen sininen, jossa iso reik„ ja toinen sininen, jossa sinisi„ valkoreunaisia ympyr”it„ paljon.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;671;6759038;3251588;55;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXXII. Keltainen pohja.
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;579;6759038;3251588;55;Beads;Bone bead;Bone bead;Luuhelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;405;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;H LXXI, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;537;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;538;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, siinen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;539;6759038;3251588;55;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, s„rmik„s, h„r„nsilm„leimat
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;540;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;541;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;542;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;543;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
IA;979010006;P”yty„;Anivehmaanm„ki;KM;14196;544;6759038;3251588;55;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta LXXVIII, sininen
