Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),PhotoID,X,Y,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Ajoitusperuste,Subtype 2,Subtype 2 (Finnish)
BA,501010028,Salo,Jokiranta,KM,6548,1.0,6698980.0,3295140.0,25,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,True,33.0,15.0,5.0,,,,,KM 6548_1,"23,28501638","60,34999693",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,uusi 6709,Akaa,Lapio,KM,6678,,6790190.0,3323467.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",1.0,True,120.0,47.0,35.0,,,,,KM 6678,"23,71460115","61,18059126",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, A-type",
BA,Kaukola 18,Kaukola,Kyöstälänharju,KM,6940,45.0,6779166.0,3648664.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,1.0,False,,,,51.0,56.0,35.0,,KM 6940_45,"29,75307669","61,09348824",,,,,,,,porfyyri,,,,,,Rhombus shaft-hole axe,
BA,uusi 4669,Salla,Rohmuoisten tunturi,KM,7162,3.0,7416620.0,3573513.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Stone cast,Putkikirveen valinmuotti,1.0,True,102.0,52.0,26.0,,,,,KM 7162_3,"28,66993605","66,83097722",,,,,,,,,,,,,,,
BA,409010028,Kristiinankaupunki,Lappfjärd-Langäng,KM,7959,3.0,6910898.0,3222697.0,"37,5",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,53.0,16.0,7.0,,,,,KM 7959_3,"21,66503263","62,20094484",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 4364,Salo,Hossamaa,KM,8579,2.0,6697991.0,3287358.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,1.0,False,,,,82.0,61.0,46.0,,KM 8579_2,"23,14542545","60,33713302",,,,,,,,vihreä kivilaji,,,,,,Rhombus shaft-hole axe,
BA,uusi 4468,Enontekiö,Posionniemi,KM,8762,,7622939.0,3323842.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, kuusikulmainen",1.0,True,86.0,50.0,37.0,,,,,KM 8762,"22,66183794","68,63387166",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, hexagonal",
BA,1000009914,Ylitornio,Vuennonkoski,KM,8807,3.0,7345656.0,3357539.0,50,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,1.0,False,,,,52.0,44.0,29.0,,KM 8807_3,"23,8363498","66,17110846",,,,,,,,porfyyri,,,,,,Rhombus shaft-hole axe,
BA,250010005,Kihniö,Ruohonen,KM,8847,,6898877.0,3299376.0,145,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,True,78.0,17.0,6.0,,,,,KM 8847,"23,14833697","62,14215769",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,uusi 4526,Laitila,Saha,KM,8849,,6781567.0,3212193.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, provinsiaalinen",1.0,True,95.0,61.0,35.0,,,,Meinander: Bronzezeit s. 74,KM 8849,"21,66728281","61,03771362",,,,,,,,kiillegneissi,,,,,,"Rhombus shaft-hole axe, provincial",
BA,uusi 4066,Räisälä,Tiuri,KM,9074,,6751961.0,3653191.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, käyräselkäinen",1.0,True,92.0,55.0,40.0,,,,vai vasarakirves?,KM 9074,"29,81523528","60,84790456",,,,,,,,porfyyri,,,,,,Rhombus shaft-hole axe with curved back,
BA,148010025,Inari,Toivoniemi koillinen,KM,9125,12.0,7665300.0,3504800.0,147,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,47.0,18.0,6.0,,,,,KM 9125_12,"27,11601917","69,06935769",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 4132,Suistamo,Tuomela,KM,9201,,6879260.0,3722588.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, teräväsärmäinen",1.0,True,180.0,56.0,36.0,,,,,KM 9201,"31,2405817","61,95449729",,,,,,,,vihreäliuske,,,,,typologia,Rhombus shaft-hole axe with sharp edges,
BA,1000004093,Lohja,Luokola,KM,9453,,6695304.0,3325091.0,65,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, kuusikulmainen",1.0,True,95.0,55.0,47.0,,,,,KM 9453,"23,82985071","60,33109196",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, hexagonal",
BA,uusi 4271,Äänekoski,,KM,9468,,6948383.0,3423059.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, suorakulmainen",1.0,True,94.0,64.0,34.0,,,,iskunjälkiä,KM 9468,"25,4970402","62,63186124",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, right-angled",
BA,uusi 3769,Uusikaarlepyy,Konttila,KM,9559,,7035450.0,3286037.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, käyräselkäinen",1.0,True,110.0,49.0,52.0,,,,,KM 9559,"22,7195018","63,35686818",,,,,,,,harmaa kivilaji,,,,,,Rhombus shaft-hole axe with curved back,
BA,9040015,Alavieska,Lammasniemi 1,KM,9730,,7123866.0,3370714.0,47,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,44.0,21.0,7.0,,,,,KM 9730,"24,33564456","64,18988831",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 3901,Sysmä,Valittula,KM,9802,1.0,6825468.0,3438458.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,45.0,19.0,8.0,,,,,KM 9802_1,"25,83995645","61,53209388",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 3922,Kouvola,Ummeljoki,KM,9843,1.0,6739357.0,3487223.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, kuusikulmainen",1.0,True,130.0,44.0,38.0,,,,,KM 9843_1,"26,76248021","60,76404591",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, hexagonal",
BA,uusi 3964,Kruunupyy,Poras,KM,9922,,7074751.0,3306421.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,46.0,18.0,7.0,,,,,KM 9922,"23,07769163","63,72024437",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,1000015709,Pyhäjärvi,Pyhäjoen niska,KM,10002,4.0,7069940.0,3449300.0,140,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,73.0,17.0,8.0,,,,,KM 10002_4,"25,97037406","63,72678603",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 2720,Seinäjoki,,KM,10097,,6942186.0,3299852.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",2.0,True,116.0,57.0,39.0,,,,,KM 10097,"23,10751173","62,53011739",,,,,,,,diabaasi,,,,,,"Rhombus shaft-hole axe, A-type",
BA,912010022,Sastamala,Haapakallio,KM,10401,1.0,6811222.0,3282245.0,59,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,,,,14.0,18.0,4.0,,KM 10401_1,"22,92587533","61,34812455",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,912010022,Sastamala,Haapakallio,KM,10657,10.0,6811222.0,3282245.0,59,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,25.0,15.0,6.0,,KM 10657_10,"22,92587533","61,34812455",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,912010022,Sastamala,Haapakallio,KM,10657,88.0,6811222.0,3282245.0,59,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,,,,21.0,19.0,6.0,,KM 10657_88,"22,92587533","61,34812455",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 2586,Kalajoki,,KM,10859,,7125376.0,3362162.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Serttinuolenkärki, tasakantainen",1.0,True,84.0,22.0,8.0,,,,mahdollisesti lidiittiä?,KM 10859,"24,15850256","64,20010034",,,,,,,,sertti,,,,,,Even-based chert arrowhead,
BA,uusi 3146,Ilomantsi,Tykkyläinen,KM,11140,3.0,6970791.0,3699851.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Stone cast,Valinmuotti,1.0,True,176.0,44.0,22.0,,,,"""Tasaista lapetta käytetty löytymisen jälkeen hiomiseen""",KM 11140_3,"30,91380016","62,78652979",,,,,,,,vuolukivi,,,,,pronssiteknologian kehitys alueella,,
BA,uusi 3346,Laihia,Kylänpää,KM,11499,1.0,6986931.0,3249659.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, kuusikulmainen",2.0,False,,,,54.0,59.0,34.0,,KM 11499_1,"22,06964583","62,89960436",,,,,,,,diabaasi,,,,,,"Rhombus shaft-hole axe, hexagonal",
BA,x757,Kiuruvesi,Luvelahti,KM,11708,,7054444.0,3486441.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, ihmispäinen",1.0,True,158.0,66.0,41.0,,,,ihmispääkirves (kipsikopio nähty),KM 11708,"26,72343588","63,59118582",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, human figure",
BA,1000000291,Kauhava,Sittalan mäki,KM,12061,2.0,7012513.0,3291528.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",2.0,True,121.0,59.0,44.0,,,,"keskeneräinen reikä, paikallinen muunnos?",KM 12061_2,"22,85847284","63,15487832",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, A-type",
BA,uusi 3485,Hamina,Summa,KM,12448,,6716320.0,3505295.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",1.0,True,103.0,48.0,31.0,,,,,KM 12448,"27,09342702","60,55747285",,,,,,,,diabaasi,,,,,,"Rhombus shaft-hole axe, A-type",
BA,1000016622,Pirkkala,Virosmäki,KM,12530,,6821868.0,3317508.0,82,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Stone cast,Valinmuotti,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,,KM 12530,"23,57315495","61,46163117",,,,,,,,kiilleliuske,,,,,,,
BA,605010001,Närpiö,Pörtom-Raineåsen,KM,12545,119.0,6971720.0,3221046.0,"37,8",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",2.0,False,,,,19.0,20.0,4.0,,KM 12545_119,"21,53476633","62,74300306",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,uusi 3527,Närpiö,Pirttikylä,KM,12546,,6967982.0,3224811.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, teräväsärmäinen",2.0,False,,,,80.0,48.0,13.0,,KM 12546,"21,6141944","62,71245493",,,,,,,,harmaa kivilaji,,,,,,Rhombus shaft-hole axe with sharp edges,
BA,uusi 2074,Viitasaari,Rajaniemi,KM,13010,,6983614.0,3464815.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,True,59.0,14.0,6.0,,,,lovikantainen,KM 13010,"26,30335202","62,95429467",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,uusi 2115,Espoo,Morby,KM,13224,,6680197.0,3369394.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, kuusikulmainen",1.0,False,,,,69.0,62.0,52.0,,KM 13224,"24,64088986","60,21231569",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, hexagonal",
BA,699010235,Rovaniemi,Hakaluoma,KM,13545,3.0,7349564.0,3425886.0,45,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,27.0,16.0,4.0,,,,,KM 13545_3,"25,3489015","66,22968491",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,1000003863,Porvoo,Rånas,KM,13916,,6692340.0,3439050.0,"2,5",False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",1.0,True,147.0,77.0,42.0,,,,,KM 13916,"25,89333726","60,33767758",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, A-type",
BA,699010288,Rovaniemi,Luusuanvaara,KM,14087,1.0,7421760.0,3444700.0,150,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Mälar axe cast,"Valinmuotti, Mälarin kirves",,True,122.0,62.0,21.0,,,,,KM 14087_1,"25,73440501","66,88082387",,,,,,,,,,,,,,,
BA,699010288,Rovaniemi,Luusuanvaara,KM,14087,3.0,7421760.0,3444700.0,150,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,28.0,15.0,6.0,,KM 14087_3,"25,73440501","66,88082387",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,691010033,Reisjärvi,Luomala,KM,14271,1.0,7058537.0,3400230.0,120,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",1.0,True,105.0,62.0,40.0,,,,,KM 14271_1,"24,9850358","63,61404252",,,,,,,,musta kivilaji,,,,,,"Rhombus shaft-hole axe, A-type",
BA,uusi 3705,Asikkala,Rutalahti,KM,14277,,6791750.0,3440413.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,2.0,True,126.0,55.0,44.0,,,,paikallinen muunnos,KM 14277,"25,88750232","61,2298807",,,,,,,,diabaasi,,,,,,Rhombus shaft-hole axe,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14504,350.0,7237045.0,3614621.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,,,,22.0,16.0,5.0,,KM 14504_350,"29,44567113","65,2094768",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14504,526.0,7237045.0,3614621.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,,,,17.0,13.0,3.0,,KM 14504_526,"29,44567113","65,2094768",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,x485,Rauma,Kaukola,KM,14603,,6784493.0,3225812.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,1.0,True,205.0,90.0,36.0,,,,,KM 14603,"21,91408014","61,07357515",,,,,,,,diabaasi,,,,,,Rhombus shaft-hole axe,
BA,301010001,Kurikka,Kaistila  ja Keski-Jyrä,KM,14713,,6953174.0,3263059.0,70,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,True,35.0,13.0,6.0,,,,,KM 14713,"22,37986015","62,60668591",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14829,274.0,7237045.0,3614621.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,True,55.0,14.0,4.0,,,,,KM 14829_274,"29,44567113","65,2094768",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14830,1270.0,7237045.0,3614621.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone spearhead,Even-based spearhead,"Piikeihäänkärki, tasakantainen",1.0,True,147.0,33.0,8.0,,,,,KM 14830_1270,"29,44567113","65,2094768",,,,,,,,pii,,,,,,Even-based flint spearhead,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14830,1502.0,7237045.0,3614621.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,17.0,15.0,6.0,koverakantainen,KM 14830_1502,"29,44567113","65,2094768",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14830,1577.0,7237045.0,3614621.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,19.0,9.0,5.0,koverakantainen,KM 14830_1577,"29,44567113","65,2094768",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010027,Suomussalmi,Kellolaisten Tuli,KM,14831,1491.0,7237822.0,3614945.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone spearhead,Even-based spearhead,"Piikeihäänkärki, tasakantainen",1.0,False,,,,40.0,34.0,5.0,,KM 14831_1491,"29,45323205","65,21632654",,,,,,,,pii,,,,,,Even-based flint spearhead,
BA,148010040,Inari,Lahdenmäki,KM,14878,1.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,74.0,19.0,7.0,,,,,KM 14878_1,"28,32694933","68,84682822",,,,,,,,,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14878,2.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone spearhead,Even-based spearhead,"Kvartsiittikeihäänkärki, tasakantainen",1.0,True,63.0,42.0,10.0,,,,,KM 14878_2,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite spearhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,1.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,60.0,19.0,7.0,,,,,KM 14897_1,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,2.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,63.0,19.0,7.0,,,,,KM 14897_2,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,3.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,63.0,21.0,7.0,,,,,KM 14897_3,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,4.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,61.0,22.0,7.0,,,,,KM 14897_4,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,5.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,58.0,18.0,5.0,,,,,KM 14897_5,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,6.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,55.0,17.0,2.0,,,,,KM 14897_6,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,7.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,52.0,19.0,5.0,,,,,KM 14897_7,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,8.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,52.0,20.0,6.0,,,,,KM 14897_8,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,9.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,48.0,20.0,6.0,,,,,KM 14897_9,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,10.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,46.0,20.0,7.0,,,,,KM 14897_10,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,11.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,,,,40.0,21.0,7.0,kärki poikki,KM 14897_11,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,12.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,46.0,17.0,7.0,,,,,KM 14897_12,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,14.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,,,,42.0,16.0,6.0,kärki poikki,KM 14897_14,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14897,15.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,True,52.0,16.0,5.0,,,,,KM 14897_15,"28,32694933","68,84682822",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14999,1.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,66.0,16.0,6.0,,,,,KM 14999_1,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010040,Inari,Lahdenmäki,KM,14999,2.0,7641050.0,3553630.0,125,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,True,61.0,18.0,5.0,,,,,KM 14999_2,"28,32694933","68,84682822",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,x621,Kemijärvi,Luusua Haveri,KM,15043,252.0,7370439.0,3515203.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,True,31.0,16.0,6.0,,,,,KM 15043_252,"27,33665949","66,42530792",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010048,Suomussalmi,Salmenniemi,KM,15053,1.0,7237497.0,3615481.0,199,False,False,False,False,False,False,True,True,True,True,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Liuskenuolenkärki, tasakantainen",1.0,True,118.0,23.0,11.0,,,,reunoissa heikko hammastus,KM 15053_1,"29,46440486","65,2132271",,,,,,,,harmaa kivilaji,,,,,,Even-based slate arrowhead,
