Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;754010011;KM;31785;1396;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;19;13;8;;KM 31785_1396;26,81709562;60,6997203
SA;831010009;KM;31825;397;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;2;FALSE;;;;;;;;KM 31825_397;28,10333256;61,21120288
SA;831010009;KM;31825;538;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 31825_538;28,10333256;61,21120288
SA;831010009;KM;31825;602;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;1;FALSE;;;;20;19;12;leimakoristelua;KM 31825_602;28,10333256;61,21120288
SA;831010009;KM;31825;637;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;14;13;8;;KM 31825_637;28,10333256;61,21120288
SA;831010009;KM;31825;655;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;mahdollisesti ison eläinidolin osia;KM 31825_655;28,10333256;61,21120288
SA;831010009;KM;31825;764;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 31825_764;28,10333256;61,21120288
SA;831010009;KM;31825;768;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;24;22;15;painanteita/viivoja;KM 31825_768;28,10333256;61,21120288
SA;831010009;KM;31825;873;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;2;FALSE;;;;36;34;19;mahdollisesti käyrän kaksijalkaisen idolin vartalo-osa;KM 31825_873;28,10333256;61,21120288
SA;831010009;KM;31825;1963;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;15;15;10;;KM 31825_1963;28,10333256;61,21120288
SA;831010009;KM;31825;2206;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;16;15;6;;KM 31825_2206;28,10333256;61,21120288
SA;831010009;KM;31825;2233;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;36;29;21;ison esineen, mahdollisesti eläinidolin katkelma;KM 31825_2233;28,10333256;61,21120288
SA;831010009;KM;31825;2358;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;16;13;8;;KM 31825_2358;28,10333256;61,21120288
SA;831010009;KM;31825;2848;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;19;11;10;;KM 31825_2848;28,10333256;61,21120288
SA;831010009;KM;31825;2900;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;13;9;8;;KM 31825_2900;28,10333256;61,21120288
SA;831010009;KM;31825;2913;Taipalsaari;Kujansuu;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;17;11;11;;KM 31825_2913;28,10333256;61,21120288
SA;972010028;KM;31829;191;Oulu;Kierikinkangas;7252080;3451210;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 31829_191;25,94789854;65,36054703
SA;972010028;KM;31829;234;Oulu;Kierikinkangas;7252080;3451210;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 31829_234;25,94789854;65,36054703
SA;972010028;KM;31829;363;Oulu;Kierikinkangas;7252080;3451210;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 31829_363;25,94789854;65,36054703
SA;972010028;KM;31829;2960;Oulu;Kierikinkangas;7252080;3451210;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;27;15;10;;KM 31829_2960;25,94789854;65,36054703
SA;623010013;KM;31879;701;Puumala;Kärmelahti;6820640;3557460;81;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay sheet;Saviesine, levy;1;FALSE;;;;;;;savilevyn katkelmia 2 kpl;KM 31879_701;28,07543358;61,4894626
SA;623010013;KM;31879;1187;Puumala;Kärmelahti;6820640;3557460;81;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay sheet;Saviesine, levy;1;FALSE;;;;;;;levymäinen kappale, sekoitteena asbestia;KM 31879_1187;28,07543358;61,4894626
SA;211010004;KM;32000;554;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;14;16;14;;KM 32000_554;24,12304656;61,45037381
SA;532010021;KM;32180;336;Lahti;Kilpisaari 1;6763620;3451100;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;22;18;9;koristeltu pisteillä ja vinoviivoilla, Paimion idoli;KM 32180_336;26,09368404;60,97895631
SA;532010021;KM;32180;481;Lahti;Kilpisaari 1;6763620;3451100;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;26;33;13;ehkä Paimion idolin jalkakatkelma;KM 32180_481;26,09368404;60,97895631
SA;532010021;KM;32180;482;Lahti;Kilpisaari 1;6763620;3451100;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;22;16;7;koristeena kynsipainanteita, mahd. Paimion idolin katkelma;KM 32180_482;26,09368404;60,97895631
SA;532010021;KM;32180;967;Lahti;Kilpisaari 1;6763620;3451100;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;20;14;7;;KM 32180_967;26,09368404;60,97895631
SA;532010021;KM;32180;992;Lahti;Kilpisaari 1;6763620;3451100;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;29;37;8;;KM 32180_992;26,09368404;60,97895631
SA;754010011;KM;32191;202;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;41;26;13;viivakoristelua;KM 32191_202;26,81709562;60,6997203
SA;754010011;KM;32191;257;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;41;40;26;viiva- tai kynsipainanteita;KM 32191_257;26,81709562;60,6997203
SA;754010011;KM;32191;326;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;35;22;10;viivapainannekoristelua;KM 32191_326;26,81709562;60,6997203
SA;754010011;KM;32191;427;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;33;25;16;viivapainannekoristelua;KM 32191_427;26,81709562;60,6997203
SA;754010011;KM;32191;486;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;32;23;16;istuvan hahmon jalkaosa?, pistekoristelua;KM 32191_486;26,81709562;60,6997203
SA;754010011;KM;32191;541;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;24;12;11;viivapainanteita;KM 32191_541;26,81709562;60,6997203
SA;754010011;KM;32191;819;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;20;18;13;;KM 32191_819;26,81709562;60,6997203
SA;754010011;KM;32191;838;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;31;23;12;viivapainanteita;KM 32191_838;26,81709562;60,6997203
SA;754010011;KM;32191;947;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;viivakoristelua;KM 32191_947;26,81709562;60,6997203
SA;754010011;KM;32191;956;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;26;18;17;;KM 32191_956;26,81709562;60,6997203
SA;754010011;KM;32191;1115;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;14;15;8;viivakoristeita;KM 32191_1115;26,81709562;60,6997203
SA;754010011;KM;32191;1329;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;25;16;11;viivakoristelua;KM 32191_1329;26,81709562;60,6997203
SA;754010011;KM;32191;1330;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;naarmuja ja sormen painanteita;KM 32191_1330;26,81709562;60,6997203
SA;754010011;KM;32191;1342;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 32191_1342;26,81709562;60,6997203
SA;754010011;KM;32191;1592;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;viivakoristelua;KM 32191_1592;26,81709562;60,6997203
SA;754010011;KM;32191;1689;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;;;;viivoja ja kolmiomaisia painanteita;KM 32191_1689;26,81709562;60,6997203
SA;754010011;KM;32191;1702;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;16;13;7;viivakoristelua;KM 32191_1702;26,81709562;60,6997203
SA;754010011;KM;32191;1947;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;2 kpl, kolmiomaisia painanteia;KM 32191_1947;26,81709562;60,6997203
SA;754010011;KM;32191;2179;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;18;8;8;viivakoristeita;KM 32191_2179;26,81709562;60,6997203
SA;754010011;KM;32191;2180;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;;;;viivakoristeita, painanteita;KM 32191_2180;26,81709562;60,6997203
SA;754010011;KM;32191;2190;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;31;17;8;viivoja;KM 32191_2190;26,81709562;60,6997203
SA;754010011;KM;32191;2362;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;29;19;11;sormen painanteita;KM 32191_2362;26,81709562;60,6997203
SA;754010011;KM;32191;2384;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;21;19;11;sormen painanteita;KM 32191_2384;26,81709562;60,6997203
SA;754010011;KM;32191;2411;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;30;7;7;makkaramainen kappale;KM 32191_2411;26,81709562;60,6997203
SA;754010011;KM;32191;2417;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;25;12;15;viivakoristelua;KM 32191_2417;26,81709562;60,6997203
SA;754010011;KM;32191;2517;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;viivakoristelua;KM 32191_2517;26,81709562;60,6997203
SA;754010011;KM;32191;2554;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;24;20;7;viivapainanteita;KM 32191_2554;26,81709562;60,6997203
SA;754010011;KM;32191;2600;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;linssimäinen kappale;KM 32191_2600;26,81709562;60,6997203
SA;754010011;KM;32191;2608;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;3 kpl;KM 32191_2608;26,81709562;60,6997203
SA;754010011;KM;32191;2615;Kouvola;Ankkapurha;6732180;3490180;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;2 kpl, koristelua;KM 32191_2615;26,81709562;60,6997203
SA;407010012;KM;32248;519;Lapinjärvi;Malm (Malmbacken/Malms);6725780;3458000;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Other clay artefact;Saviesine;1;FALSE;19;13;11;;;;ovaalinmuotoinen pallo, jonka ympäri kulkee ura;KM 32248_519;26,22932127;60,64018695
SA;409010044;KM;32422;161;Kristiinankaupunki;Lappfjärd-Rävåsen;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 32422_161;21,72257186;62,24498537
SA;409010044;KM;32422;979;Kristiinankaupunki;Lappfjärd-Rävåsen;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;22;15;8;;KM 32422_979;21,72257186;62,24498537
SA;700010030;KM;32470;196;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;;;;käyrä idoli, koristettu kampaleimoilla;KM 32470_196;28,50904909;61,33997934
SA;700010030;KM;32470;605;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay disc;Saviesine, kiekko;1;FALSE;;;;22;22;10;puolikas;KM 32470_605;28,50904909;61,33997934
SA;700010030;KM;32470;629;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 32470_629;28,50904909;61,33997934
SA;700010030;KM;32470;872;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 32470_872;28,50904909;61,33997934
SA;700010030;KM;32470;1002;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay disc;Saviesine, kiekko;2;FALSE;;;;;;;koristeltu kampaleimoilla;KM 32470_1002;28,50904909;61,33997934
SA;700010030;KM;32470;1293;Ruokolahti;Karoniemi;6804443;3580942;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;;;;;KM 32470_1293;28,50904909;61,33997934
SA;220010053;KM;32528;48;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;31;12;10;;KM 32528_48;23,68723123;60,06877598
SA;220010053;KM;32528;87;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;20;9;8;;KM 32528_87;23,68723123;60,06877598
SA;220010053;KM;32528;88;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;19;8;8;;KM 32528_88;23,68723123;60,06877598
SA;220010053;KM;32528;199;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;1;FALSE;;;;26;20;10;kampaleimakoristelua;KM 32528_199;23,68723123;60,06877598
SA;220010053;KM;32528;374;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;7;5;;KM 32528_374;23,68723123;60,06877598
SA;220010053;KM;32528;610;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;3;FALSE;;;;33;20;10;lintu;KM 32528_610;23,68723123;60,06877598
SA;220010053;KM;32528;690;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;10;5;;KM 32528_690;23,68723123;60,06877598
SA;220010053;KM;32528;900;Raasepori;Säterigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;20;16;7;;KM 32528_900;23,68723123;60,06877598
SA;407010010;KM;32530;299;Lapinjärvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 32530_299;26,22832785;60,63587313
SA;407010010;KM;32530;326;Lapinjärvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 32530_326;26,22832785;60,63587313
SA;407010010;KM;32530;701;Lapinjärvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 32530_701;26,22832785;60,63587313
SA;407010010;KM;32530;837;Lapinjärvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 32530_837;26,22832785;60,63587313
SA;407010010;KM;32530;846;Lapinjärvi;Liden;6725300;3457940;25;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 32530_846;26,22832785;60,63587313
