Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Subtype 2 (Finnish);Integrity;Rock type (Finnish);Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;x507;KM;14668;2;Hausjärvi;Syvänoja;6744656;3391101;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;diabaasi;;;;67;49;31;;KM 14668_2;24,99678716;60,7968695
SA;1000015864;KM;14615;;Mynämäki;Junnila 2;6744710;3232340;27,5;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;diabaasi;;;;98;53;33;;KM 14615;22,08968212;60,72236295
SA;uusi 4263;KM;9451;;Mynämäki;Pahikkala;6744971;3218928;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Small chisel;;Pikkutaltta;1;;TRUE;harmaa kivilaji;39;33;10;;;;;KM 9451;21,84455534;60,71548527
SA;165010005;KM;17696;;Janakkala;Valajärvi;6745006;3364292;117;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;diabaasi;88;40;23;;;;;KM 17696;24,50464982;60,79176455
SA;165010005;KM;17697;;Janakkala;Valajärvi;6745006;3364292;117;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;harmaa liuske;75;40;13;;;;;KM 17697;24,50464982;60,79176455
SA;x363;KM;16722;;Hausjärvi;Torhola;6745134;3393763;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;1;;FALSE;harmaa liuske;231;106;61;;;;suippokantainen;KM 16722;25,04538354;60,80187703
SA;uusi 2672;KM;10018;1;Vuoksenranta;Kaskiselkä;6745156;3636163;;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Double chisel;;Kaksoistasataltta;1;;TRUE;musta liuske;101;46;20;;;;;KM 10018_1;29,49756963;60,79308149
SA;Karjala 320;KM;2298;116;Pyhäjärvi Vl;Korkkala (Gorkkala);6745264;3680807;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;vihreäliuske;51;28;14;;;;Suora alalape. kannassa olevaa loivaa kulmaa lukuunottamatta.;KM 2298_116;30,31616118;60,77631706
SA;Karjala 318;KM;2298;114;Pyhäjärvi Vl;Jääskeläinen;6745299;3681601;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;2;;FALSE;vihreäliuske;111;43;34;;;;Käyrä alalape. jossa näkyvissä vanhaa hioinsaumaa.;KM 2298_114;30,33074125;60,77627015
SA;Karjala 223;KM;1922;296;Pyhäjärvi Vl;Kunnianniemi;6745399;3665204;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;vihreäliuske;95;57;25;;;;;KM 1922_296;30,03032616;60,78429125
SA;Karjala 223;KM;1922;297;Pyhäjärvi Vl;Kunnianniemi;6745399;3665204;;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Adze-chisel;;Kouru-tasataltta;1;;FALSE;vihreäliuske;84;45;15;;;;Tasatalttana muistuttaa eteläsuomalaista tasatalttaa. Kouruterä hyvin matala.;KM 1922_297;30,03032616;60,78429125
SA;Karjala 223;KM;1922;298;Pyhäjärvi Vl;Kunnianniemi;6745399;3665204;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;vihreäliuske;;;;91;41;31;Esine teräkatkelma.;KM 1922_298;30,03032616;60,78429125
SA;Karjala 223;KM;2298;76;Pyhäjärvi Vl;Kunnianniemi;6745399;3665204;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Kiukainen axe;;Kiukaisten kirves;2;;FALSE;vuolukivi;94;43;28;;;;Käyrä alalape.;KM 2298_76;30,03032616;60,78429125
SA;Karjala 223;KM;2298;77;Pyhäjärvi Vl;Kunnianniemi;6745399;3665204;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;1;;FALSE;vihreäliuske;87;43;23;;;;Lievästi käyrä alalape.;KM 2298_77;30,03032616;60,78429125
SA;Karjala 223;KM;2298;101;Pyhäjärvi Vl;Kunnianniemi;6745399;3665204;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Adze-chisel;;Kouru-tasataltta;1;;FALSE;vihreäliuske;95;42;26;;;;Kourutalttana käyräselkäinen.;KM 2298_101;30,03032616;60,78429125
SA;Karjala 199;KM;1922;223;Räisälä;Humalainen;6745437;3655197;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;vihreäliuske;67;33;12;;;;Suora alalape.;KM 1922_223;29,84688472;60,78864993
SA;Karjala 199;KM;1922;224;Räisälä;Humalainen;6745437;3655197;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Kiukainen chisel;;Kiukaisten tasataltta;2;;FALSE;vihreäliuske;101;50;22;;;;Suora alalape. Alalappeessa hiomaton kohta/kuluma. joka tuntuu sormia varten tehdyltä.;KM 1922_224;29,84688472;60,78864993
SA;Karjala 199;KM;1922;225;Räisälä;Humalainen;6745437;3655197;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;3;;FALSE;vihreäliuske;129;56;27;;;;Toinen lape lohjennut kokonaan pois.;KM 1922_225;29,84688472;60,78864993
SA;1000006884;KM;23944;;Tammela;Kallela;6745593;3320877;95;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;harmaa liuske;63;33;12;;;;;KM 23944;23,70816641;60,77985655
SA;1000006962;KM;14144;;Hämeenlinna;Jussila;6745615;3351333;93;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;harmaa liuske;95;53;16;;;;;KM 14144;24,26650094;60,79259329
SA;1000006977;KM;6902;;Hämeenlinna;Rasi;6745713;3356672;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone shaft-hole axe;Battle axe;;Vasarakirves;1;;TRUE;porfyyri;178;67;37;;;;;KM 6902;24,36435928;60,79543098
SA;1000006792;KM;36456;1;Tammela;Saarensalmi;6745780;3326830;105;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone arrowhead;Oblique-pointed arrowhead;Oblique-pointed quartz arrowhead;Kvartsinuolenkärki. viistoteräinen;1;;FALSE;kvartsi;20;14;5;;;;;KM 36456_1;23,81709627;60,78416561
SA;turku200;TMM;12954;1;Mynämäki;Kivikylä;6745800;3221947;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;;TRUE;kiilleliuske;222;118;21;0;0;0;puuttuu 1997. kortisto. OK 2010;TMM 12954_1;21,89846006;60,72500817
SA;turku200;TMM;12954;2;Mynämäki;Kivikylä;6745800;3221947;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;;TRUE;kiilleliuske;149;93;29;0;0;0;puuttuu 1997. kortisto. OK 2010;TMM 12954_2;21,89846006;60,72500817
SA;turku200;TMM;12954;3;Mynämäki;Kivikylä;6745800;3221947;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;;TRUE;hiekkakivi;85;74;32;0;0;0;puuttuu 97 kortisto OK 2010;TMM 12954_3;21,89846006;60,72500817
SA;1000006940;KM;36308;1;Hämeenlinna;Tuomenkoski;6745842;3353598;93;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Kiukainen axe;;Kiukaisten kirves;1;;FALSE;diabaasi;;;;86;47;31;kantakatkelma;KM 36308_1;24,30787409;60,79546811
SA;uusi 26;KM;22174;;Orimattila;Orimattila 1;6745892;3432044;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Adze-chisel;;Kouru-tasataltta;1;;FALSE;diabaasi;82;38;19;;;;;KM 22174;25,74805947;60,81707043
SA;uusi 1471;KM;19628;;Lappeenranta;Ruostesuo;6746026;3564865;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;2;;FALSE;vihreäliuske;68;34;20;;;;;KM 19628;28,18895564;60,81885084
SA;Karjala 224;KM;1922;299;Pyhäjärvi Vl;Musakanlahti;6746067;3663883;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;2;;FALSE;vihreäliuske;71;35;14;;;;Suurin osa alalappeesta lohjennut pois.;KM 1922_299;30,00667093;60,79082278
SA;Karjala 224;KM;2298;100;Pyhäjärvi Vl;Musakanlahti;6746067;3663883;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;3;;FALSE;vihreäliuske;;;;47;39;27;Esine teräkatkelma;KM 2298_100;30,00667093;60,79082278
SA;1000015879;KM;11053;1;Mynämäki;Laajoen keskimmäinen koski;6746110;3222760;25;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;1;;TRUE;porfyyri;116;50;22;;;;;KM 11053_1;21,91285895;60,72834451
SA;1000015879;KM;11053;2;Mynämäki;Laajoen keskimmäinen koski;6746110;3222760;25;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;2;;TRUE;harmaa kivilaji;90;51;21;;;;;KM 11053_2;21,91285895;60,72834451
SA;1000015879;KM;11053;3;Mynämäki;Laajoen keskimmäinen koski;6746110;3222760;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Kiukainen axe;;Kiukaisten kirves;1;;TRUE;harmaa kivilaji;103;43;34;;;;;KM 11053_3;21,91285895;60,72834451
SA;1000015879;KM;11053;4;Mynämäki;Laajoen keskimmäinen koski;6746110;3222760;25;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Other stone artefact;Other stone artefact;;Kiviesine;;;TRUE;harmaa kivilaji;50;28;8;;;;esineessä ei ole terää. mutta on kokonaan hiottu;KM 11053_4;21,91285895;60,72834451
SA;turku195;TMM;12915;1;Mynämäki;Vuotila;6746146;3221379;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Kiukainen axe;;Kiukaisten kirves;1;;TRUE;diabaasi;136;51;28;0;0;0;;TMM 12915_1;21,88760087;60,72770523
SA;Karjala 319;KM;2298;84;Pyhäjärvi Vl;Hatunniemi;6746147;3681784;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;vihreäliuske;72;39;15;;;;Käyrä alalape. Kannassa ehkä varttamismuotoilua.;KM 2298_84;30,33488417;60,7837844
SA;Karjala 319;KM;2298;85;Pyhäjärvi Vl;Hatunniemi;6746147;3681784;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;3;;FALSE;vuolukivi;95;48;20;;;;Suora alalape.;KM 2298_85;30,33488417;60,7837844
SA;Karjala 319;KM;2298;115;Pyhäjärvi Vl;Hatunniemi;6746147;3681784;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;1;;FALSE;vihreäliuske;84;38;27;;;;Käyrä alalape.;KM 2298_115;30,33488417;60,7837844
SA;981010001;KM;11945;;Ypäjä;Etu-Jokela;6746172;3293937;90;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone spearhead;Leaf-shaped slate spearhead;;Liuskekeihäänkärki. lehdenmuotoinen;1;;FALSE;harmaa liuske;;;;104;26;;;KM 11945;23,21411809;60,7720175
SA;Karjala 226;KM;1922;302;Pyhäjärvi Vl;Kivipaarina;6746178;3671576;;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Carelian chisel;;Eteläkarjalainen tasataltta;1;;FALSE;vihreäliuske;52;38;11;;;;Suora alalape.;KM 1922_302;30,14780945;60,78858285
SA;1000015878;KM;18106;;Mynämäki;Iso-Alho;6746241;3221666;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Rhombus perforated stone;;Rombimainen reikäkivi;1;;FALSE;diabaasi;;;;114;56;42;puolikas;KM 18106;21,89270407;60,72875456
SA;a269;KM;26938;1;Hausjärvi;Keskiranta;6746293;3395325;90;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;1;;FALSE;sädekiviliuske;141;47;13;;;;;KM 26938_1;25,07343229;60,81268704
SA;a269;KM;26938;2;Hausjärvi;Keskiranta;6746293;3395325;90;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Northbothnian adze;;Pohjalainen kourutaltta;1;;FALSE;sädekiviliuske;153;44;14;;;;;KM 26938_2;25,07343229;60,81268704
SA;1000006981;KM;21557;;Hämeenlinna;Nummenranta;6746305;3358679;105;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;3;;FALSE;diabaasi;67;45;16;;;;;KM 21557;24,40074679;60,80145648
SA;1000015880;KM;11044;1;Mynämäki;Iso Myllykoski;6746335;3222941;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;TRUE;sädekiviliuske;148;54;28;;;;;KM 11044_1;21,91584403;60,73048147
SA;1000015880;KM;11044;2;Mynämäki;Iso Myllykoski;6746335;3222941;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;TRUE;musta kivilaji;159;50;24;;;;;KM 11044_2;21,91584403;60,73048147
SA;1000015880;KM;11044;3;Mynämäki;Iso Myllykoski;6746335;3222941;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;porfyyri;102;43;20;;;;;KM 11044_3;21,91584403;60,73048147
SA;uusi 4269;KM;9461;1;Mynämäki;Juva;6746347;3222452;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone shaft-hole axe;Simple shaft-hole axe;;Yksinkertainen reikäkirves;1;;TRUE;harmaa kivilaji;192;77;59;;;;;KM 9461_1;21,90690066;60,73024917
SA;turku194;TMM;12915;2;Mynämäki;Vasikkalato;6746480;3220448;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;harmaa liuske;0;0;0;154;43;28;OK 2010;TMM 12915_2;21,87013114;60,73004016
SA;turku188;TMM;12687;1;Mynämäki;Isohaka;6746637;3223627;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone shaft-hole axe;Battle axe;;Vasarakirves;1;;FALSE;diabaasi;195;63;36;0;0;0;Näyttely/ palautettu laatikkoon;TMM 12687_1;21,92793995;60,73365659
SA;981040001;KM;13186;;Ypäjä;Nissilä;6746656;3302622;85;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;1;;TRUE;diabaasi;91;45;15;;;;;KM 13186;23,37267764;60,78075005
SA;503010043;TYA;46;4;Mynämäki;Pyheensilta. Tuomala & Hiekkamonttu;6746671;3224143;35;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Small chisel;;Pikkutaltta;1;;FALSE;diabaasi;;;;47;23;11;;TYA 46_4;21,93731252;60,73431738
SA;503010043;TYA;46;5;Mynämäki;Pyheensilta. Tuomala & Hiekkamonttu;6746671;3224143;35;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Small chisel;;Pikkutaltta;1;;TRUE;diabaasi;48;30;11;;;;;TYA 46_5;21,93731252;60,73431738
SA;503010043;TYA;501;6;Mynämäki;Pyheensilta. Tuomala & Hiekkamonttu;6746671;3224143;35;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;diabaasi;;;;50;34;17;;TYA 501_6;21,93731252;60,73431738
SA;503010043;TYA;501;7;Mynämäki;Pyheensilta. Tuomala & Hiekkamonttu;6746671;3224143;35;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone fishing implement;Net sinker;;Painokivi;2;;FALSE;harmaa liuske;198;105;30;;;;;TYA 501_7;21,93731252;60,73431738
SA;1000005758;KM;17302;;Tammela;Venesilta;6746728;3326717;98;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone arrowhead;Tapering oval arrowhead;Tapering oval flint arrowhead;Piinuolenkärki;1;;FALSE;pii;31;17;6;;;;kärkikatkelma;KM 17302;23,81418088;60,7926112
SA;981040009;KM;32715;;Ypäjä;Toivonmäki;6746972;3299431;87;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Pitted mace head;;Kuoppanuija;3;;FALSE;diabaasi;95;67;37;;;;mahdollisesti reikäkiven teelmä;KM 32715;23,31390108;60,78198603
SA;981040002;KM;33016;;Ypäjä;Suopelto;6747105;3298937;82;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;harmaa liuske;135;41;21;;;;Kourutaltta. käyräselkäinen;KM 33016;23,30471472;60,78292807
SA;503010040;KM;10607;1;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;diabaasi;69;48;18;;;;;KM 10607_1;21,92751821;60,7380652
SA;503010040;KM;10607;2;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;diabaasi;;;;74;43;24;;KM 10607_2;21,92751821;60,7380652
SA;503010040;KM;10607;5;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;diabaasi;;;;27;27;9;;KM 10607_5;21,92751821;60,7380652
SA;503010040;KM;10607;6;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone personal ornament;Slate pendant;;Liuskeriipus;1;;FALSE;harmaa liuske;29;19;3;;;;;KM 10607_6;21,92751821;60,7380652
SA;503010040;KM;10607;32;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Small chisel;;Pikkutaltta;1;;TRUE;diabaasi;45;28;10;;;;;KM 10607_32;21,92751821;60,7380652
SA;503010040;KM;10623;10;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;diabaasi;86;50;20;;;;;KM 10623_10;21,92751821;60,7380652
SA;503010040;KM;10623;11;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Rhombus perforated stone;;Rombimainen reikäkivi;1;;TRUE;harmaa kivilaji;85;68;18;;;;;KM 10623_11;21,92751821;60,7380652
SA;503010040;KM;10623;31;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;;FALSE;porfyyri;;;;50;29;26;;KM 10623_31;21,92751821;60,7380652
SA;503010040;KM;10839;1;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;harmaa kivilaji;;;;60;58;27;;KM 10839_1;21,92751821;60,7380652
SA;503010040;KM;10839;2;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;harmaa liuske;;;;55;20;10;;KM 10839_2;21,92751821;60,7380652
SA;503010040;KM;10839;6;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone personal ornament;Slate pendant;;Liuskeriipus;1;;TRUE;hiekkakivi;32;27;8;;;;;KM 10839_6;21,92751821;60,7380652
SA;503010040;KM;10839;7;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone arrowhead;Pyheensilta slate arrowhead;;Liuskenuolenkärki. Pyheensilta;2;;FALSE;harmaa liuske;;;;28;7;5;;KM 10839_7;21,92751821;60,7380652
SA;503010040;KM;10839;38;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone arrowhead;Pyheensilta slate arrowhead;;Liuskenuolenkärki. Pyheensilta;1;;FALSE;harmaa liuske;;;;21;8;4;;KM 10839_38;21,92751821;60,7380652
SA;503010040;KM;10839;39;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;porfyyri;62;46;11;;;;;KM 10839_39;21,92751821;60,7380652
SA;503010040;KM;10839;40;Mynämäki;Pyheensilta. Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;2;Reikäkivi. epäsymmetrinen;TRUE;hiekkakivi;111;119;19;;;;teelmä;KM 10839_40;21,92751821;60,7380652
